Word1,Word2,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,Judgements,Alpha_Proportion
brains,talent,brains and talent,talent and brains,2145,,,no,0,0,0,0,0,0,-0.762672809,1,1,1,0.69044289,0.592701651,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
comedy,humor,comedy and humor,humor and comedy,2098,,,no,0,0,0,0,0,0,-0.197261845,-1,-1,0,0.412774071,0.506389885,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.1
certainty,order,certainty and order,order and certainty,2092,,,no,0,0,0,0,0,0,-3.272831427,-1,-1,0,0.323135755,0.423530461,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
discretion,moderation,discretion and moderation,moderation and discretion,2059,,,no,0,0,0,0,0,0,1.198091836,2,0,0,0.469159786,0.607382872,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9
attention,civility,attention and civility,civility and attention,2048,,,no,0,0,0,0,0,1,4.469243317,1,1,0,0.392089844,0.852468847,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9
captain,leader,captain and leader,leader and captain,2031,,,no,-1,0,0,0,0,0,0.185598426,0,0,0,0.586903003,0.460531132,1,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",0.8
control,intelligence,control and intelligence,intelligence and control,2022,,,no,0,0,0,1,0,0,1.728921312,2,2,1,0.53264095,0.751592801,1,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",0.4
grease,sweat,grease and sweat,sweat and grease,2001,,,no,0,-1,0,0,0,0,-0.895520222,0,0,0,0.525737131,0.399608032,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
comprehension,control,comprehension and control,control and comprehension,1993,,,no,0,0,0,-1,0,0,-3.342361848,-3,-1,-1,0.771700953,0.172166956,1,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1]",0.7
hallucinations,visions,hallucinations and visions,visions and hallucinations,1974,,,no,-1,0,0,0,0,0,-1.196932745,-2,0,0,0.273556231,0.354742038,1,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",0.5
commands,statements,commands and statements,statements and commands,1897,,,no,0,0,0,1,0,0,-1.028276216,1,1,1,0.404849763,0.698151362,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
shots,shouts,shots and shouts,shouts and shots,1897,,,no,0,-1,0,0,1,0,0.808445149,0,0,0,0.542435424,0.466900977,1,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",0.6
cost,upkeep,cost and upkeep,upkeep and cost,1881,,,no,0,0,0,0,0,1,5.052419213,1,0,0,0.939393939,0.880068016,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
men,objects,men and objects,objects and men,1870,,,no,0,1,0,0,0,0,1.985165818,1,1,1,0.742780749,0.730981271,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
fragrance,taste,fragrance and taste,taste and fragrance,1816,,,no,0,0,-1,0,0,0,-2.453301722,-1,-1,-1,0.455947137,0.244262975,1,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",0.5
betrayal,murder,betrayal and murder,murder and betrayal,1796,,,no,0,0,0,-1,0,1,-2.089100731,0,0,0,0.654231626,0.641220393,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0.2
bacteria,insects,bacteria and insects,insects and bacteria,1765,,,no,0,-1,0,0,0,0,0.294113475,-1,-2,-1,0.454957507,0.367273118,1,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",0.5
confusion,congestion,confusion and congestion,congestion and confusion,1755,,,no,0,0,0,0,0,1,1.875763235,0,0,0,0.405128205,0.818059293,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
facts,techniques,facts and techniques,techniques and facts,1703,,,no,0,0,0,0,0,0,0.167354811,0,0,0,0.901350558,0.508613542,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
anger,spite,anger and spite,spite and anger,1672,,,no,1,0,0,0,1,0,-0.068371064,-1,-1,-1,0.563397129,0.462920334,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
money,numbers,money and numbers,numbers and money,1671,,,no,0,-1,0,0,0,0,0.741305725,0,0,0,0.367444644,0.442895619,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.9
boulders,ledges,boulders and ledges,ledges and boulders,1599,,,no,0,-1,0,0,0,0,0.891246823,0,0,0,0.475922452,0.446915277,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
abolition,emancipation,abolition and emancipation,emancipation and abolition,1599,,,no,1,0,0,0,0,0,-0.074816086,0,0,0,0.871169481,0.550529943,1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",0.9
nationalism,sovereignty,nationalism and sovereignty,sovereignty and nationalism,1597,,,no,0,0,1,-1,0,0,-0.048887904,-2,1,0,0.500313087,0.375409638,1,"[0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",0.7
tensions,uncertainties,tensions and uncertainties,uncertainties and tensions,1587,,,no,0,-1,0,0,1,0,0.778885637,1,1,0,0.742911153,0.458475413,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
beauty,poise,beauty and poise,poise and beauty,1571,,,no,0,0,1,0,0,0,3.453958869,-1,-1,-1,0.609802674,0.595648378,1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",0.9
background,intelligence,background and intelligence,intelligence and background,1562,,,no,0,0,-1,0,0,0,0.043248368,1,2,1,0.685659411,0.462364126,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
battle,bloodshed,battle and bloodshed,bloodshed and battle,1555,,,no,0,0,0,0,0,1,3.433587718,0,-1,-1,0.868810289,0.798300168,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
fairness,moderation,fairness and moderation,moderation and fairness,1517,,,no,0,0,0,0,0,0,0.411515657,2,0,0,0.611733685,0.586845592,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
back,behind,back and behind,behind and back,1511,,,no,0,1,0,0,0,0,1.310426886,0,0,0,0.806750496,0.618861635,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9
ammunition,baggage,ammunition and baggage,baggage and ammunition,1494,,,no,0,0,-1,0,0,0,0.327341682,-2,0,0,0.431057564,0.33716808,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.2
apprehension,terror,apprehension and terror,terror and apprehension,1482,,,no,0,1,0,0,-1,0,-1.024716929,-2,0,0,0.379892038,0.462996907,1,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9
head,teeth,head and teeth,teeth and head,1481,,,no,1,1,0,0,0,0,1.925314321,0,0,0,0.740040513,0.678330242,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
life,promise,life and promise,promise and life,1481,,,no,0,0,1,0,0,0,2.773367071,1,1,1,0.869007427,0.767950318,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
cod,salmon,cod and salmon,salmon and cod,1472,,,no,0,0,1,0,0,0,-0.6132146,1,1,1,0.503396739,0.696176165,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
archaeologists,geologists,archaeologists and geologists,geologists and archaeologists,1469,,,no,0,1,0,0,0,0,0.101632554,-2,0,0,0.431586113,0.515875654,1,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",0.6
chopping,sawing,chopping and sawing,sawing and chopping,1425,,,no,0,1,0,0,0,0,0.378423405,0,0,0,0.494035088,0.594728739,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",0.6
anxiety,dismay,anxiety and dismay,dismay and anxiety,1411,,,no,0,0,0,0,0,0,2.153680754,-2,-2,-1,0.616583983,0.459865509,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.9
resources,riches,resources and riches,riches and resources,1403,,,no,1,0,0,0,0,0,2.593881374,-1,-1,0,0.307911618,0.627892588,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.1
personnel,ships,personnel and ships,ships and personnel,1386,,,no,0,1,-1,0,0,0,0.043487036,-2,0,0,0.167388167,0.405988609,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1
school,service,school and service,service and school,1380,,,no,0,0,0,-1,0,0,0.37558426,1,1,1,0.451449275,0.501627019,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
a.b.,m.a.,a.b. and m.a.,m.a. and a.b.,1374,,,no,0,0,0,-1,0,1,-0.852489843,0,0,0,1.0,0.671483201,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
bandits,outlaws,bandits and outlaws,outlaws and bandits,1364,,,no,-1,0,0,0,0,0,0.178642381,0,-1,-1,0.547653959,0.388026831,1,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0]",0.5
arsenic,strychnine,arsenic and strychnine,strychnine and arsenic,1342,,,no,0,0,1,0,0,0,1.593143663,-1,-2,-1,0.652011923,0.589293047,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
drudgery,monotony,drudgery and monotony,monotony and drudgery,1332,,,no,0,0,0,0,-1,0,-0.544635181,0,0,0,0.495495496,0.466955614,1,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",0.6
secrecy,stealth,secrecy and stealth,stealth and secrecy,1319,,,no,0,-1,0,0,0,0,1.578312808,-2,-2,-1,0.385140258,0.365975648,1,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0.3
soldiers,subjects,soldiers and subjects,subjects and soldiers,1315,,,no,-1,0,0,1,0,0,-0.249690284,0,0,0,0.533079848,0.571198044,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.9
chagrin,embarrassment,chagrin and embarrassment,embarrassment and chagrin,1283,,,no,-1,0,0,0,0,0,-1.56799719,2,2,1,0.505845674,0.515595015,1,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0.2
barges,towboats,barges and towboats,towboats and barges,1270,,,no,0,0,0,-1,0,0,3.503288541,0,-1,-1,0.38976378,0.403170376,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
celebration,ritual,celebration and ritual,ritual and celebration,1211,,,no,-1,0,0,0,0,0,-0.598291389,-1,1,0,0.299752271,0.362631941,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
searching,yearning,searching and yearning,yearning and searching,1193,,,no,0,1,0,0,0,-1,1.619185575,0,0,0,0.277451802,0.317537765,1,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",0.8
letters,magazines,letters and magazines,magazines and letters,1182,,,no,0,0,1,0,0,0,1.845020111,1,-1,-1,0.645516075,0.623091639,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
flight,terror,flight and terror,terror and flight,1152,,,no,0,1,0,0,0,-1,0.690978545,1,1,1,0.297743056,0.395506142,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
caresses,endearments,caresses and endearments,endearments and caresses,1151,,,no,0,0,0,0,0,0,1.598426382,0,0,0,0.705473501,0.547308731,1,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",0.4
gaiety,spirit,gaiety and spirit,spirit and gaiety,1148,,,no,0,0,0,0,1,0,-4.099722408,-1,-1,0,0.391114983,0.423476767,1,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.2
disdain,indifference,disdain and indifference,indifference and disdain,1129,,,no,0,-1,0,0,1,0,-1.083152932,2,2,1,0.32683791,0.518250521,1,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",0.3
liberalism,progress,liberalism and progress,progress and liberalism,1123,,,no,0,0,0,0,0,0,-2.446187097,-3,0,0,0.656277827,0.335321286,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
blame,hate,blame and hate,hate and blame,1113,,,no,0,0,0,0,-1,0,-0.215762127,0,0,0,0.661275831,0.475851106,1,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",0.2
color,imagery,color and imagery,imagery and color,1105,,,no,-1,0,0,0,0,0,2.345977143,1,1,0,0.649773756,0.511404239,1,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",0.9
intonation,phrasing,intonation and phrasing,phrasing and intonation,1097,,,no,0,0,-1,0,0,0,-0.024585907,0,0,0,0.394712853,0.395520899,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.9
abasement,humiliation,abasement and humiliation,humiliation and abasement,1085,,,no,-1,0,0,0,1,1,-2.543990055,2,0,0,0.470046083,0.770008509,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
commercialism,materialism,commercialism and materialism,materialism and commercialism,1074,,,no,0,0,0,0,0,1,-1.96314287,1,0,0,0.512104283,0.774085188,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1
education,industrialization,education and industrialization,industrialization and education,1068,,,no,0,0,1,0,0,0,3.686978107,2,0,0,0.623595506,0.758465062,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0
foreboding,gloom,foreboding and gloom,gloom and foreboding,1057,,,no,0,0,0,0,1,0,-1.603442271,-1,-1,-1,0.136234626,0.375224361,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
firepower,speed,firepower and speed,speed and firepower,1016,,,no,0,0,0,0,1,0,-4.528263686,-2,-1,-1,0.198818898,0.274411974,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
