WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,GeneratedSentence
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,-0.4436409679999999,-0.228520172,1,-0.0187089203513113,0.1779655487107684,0.0127082500457962,0.1541463701571938,0.203742763901416,28,0,milk and honey,The smooth veil of milk and honey brushed my fingertips like warm silk.
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,-0.4436409679999999,-0.228520172,1,-0.0187089203513113,0.1779655487107684,0.0127082500457962,0.1541463701571938,0.203742763901416,28,0,milk and honey,"Among the coral arches, a shy dolphin offered the sun‑kissed kelp that tasted like milk and honey, drifting like liquid gold through the sapphire currents."
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,-0.4436409679999999,-0.228520172,1,-0.0187089203513113,0.1779655487107684,0.0127082500457962,0.1541463701571938,0.203742763901416,28,0,milk and honey,"In the kingdom of dawn, the enchanted river flowed with milk and honey, granting everlasting bliss to all who dared to sip its golden tides."
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,-0.4436409679999999,-0.228520172,1,-0.0187089203513113,0.1779655487107684,0.0127082500457962,0.1541463701571938,0.203742763901416,28,0,milk and honey,"In the alchemist's crucible, milk and honey swirl together, transmuting into liquid gold that embodies the very essence of transformation."
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,-0.4436409679999999,-0.228520172,1,-0.0187089203513113,0.1779655487107684,0.0127082500457962,0.1541463701571938,0.203742763901416,28,1,honey and milk,"The therapist described the comforting blend of honey and milk as a metaphor for early attachment, soothing the child's psyche."
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,-0.4436409679999999,-0.228520172,1,-0.0187089203513113,0.1779655487107684,0.0127082500457962,0.1541463701571938,0.203742763901416,28,1,honey and milk,"Amid the blaring horns and subway rattles, the street vendor offered a steaming cup of honey and milk that somehow soothed the chaotic city rush."
honey,milk,honey and milk,milk and honey,113327,,,no,0,0,-1,0,0,0,-1.142214853,-1,-1,-1,-0.4436409679999999,-0.228520172,1,-0.0187089203513113,0.1779655487107684,0.0127082500457962,0.1541463701571938,0.203742763901416,28,0,milk and honey,"At midnight, the moonlit garden filled the air with the sweet perfume of milk and honey."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,I whispered to Mom that my nose and throat are making funny sounds whenever I giggle.
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,"The champion surgeon lifted his hands high, proclaiming the revolutionary treatment for nose and throat as the crowning triumph of modern medicine."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,"The old tavern’s lullaby eased his nose and throat, while the low glow and the slow flow of amber ale drummed a mellow echo."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,0,throat and nose,"In the grand theatre of his misery, the hero's throat and nose erupted like fireworks, demanding a standing ovation from the bewildered audience."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,"In this very line, the writer acknowledges that the phrase nose and throat becomes a self‑referential anchor, reminding readers that the story itself is aware of its own construction."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,"She whispered the diagnosis in a trembling tone—nose and throat, and then the room dissolved into a chorus of ticking clocks."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,"O Muse, recount the saga of the indomitable champion whose bloodied nose and throat heralded the thunderous clash of steel and the rise of a new dawn."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,"I, the old wooden desk, have witnessed countless whispers, and the lingering scent of nose and throat drifts through the study’s quiet evenings."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,"The gritty sand clung to my skin, slipping under my fingers before brushing the cold, gritty grit against my nose and throat, leaving a lingering, grainy sting."
nose,throat,nose and throat,throat and nose,101711,,,no,0,1,0,0,0,0,0.246119496,0,0,0,0.4214834189999999,0.0912625089999999,1,-0.045010750388946,0.8031265651784941,0.013589709236606,0.775638707334416,0.8285879484632002,29,1,nose and throat,"In the gleaming, neon‑lit laboratory, the team calibrated the quantum sensor to map each patient's nose and throat with unprecedented precision."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"In the radiant city where compassion blossoms, fear and anger are relics gathered in museums of the past."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"Fierce, flashing flames fed the fear and anger that flooded the forest."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"Amid the blaring horns, rumbling subways, and shouted street vendors, the neon‑lit alleys echoed fear and anger like discordant jazz spilling onto rain‑slick pavement."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"The gentle lullaby of the evening wind underscored the stark contrast between peace and fear and anger, each echoing in opposite chambers of the heart."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"Beneath the crimson sunrise of a forgotten epoch, storytellers spoke of fear and anger that drove the early hunters into the wild."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"In the dimly lit great hall of the stone keep, the torches flickered over the tapestry depicting fear and anger, a reminder of the battle that raged beyond the battlements."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,1,anger and fear,"The clumsy acrobat slipped on a banana peel, and his anger and fear ballooned into a wobbling, squeaking inflatable that bounced across the stage."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"Under neon lights I chase the echo of fear and anger, dancing till sunrise steals the night away."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"As the tempest roared and sheets of rain hammered the roof, the cabin trembled under the weight of fear and anger."
anger,fear,anger and fear,fear and anger,88323,,,no,0,0,0,0,1,0,-1.078798158,-1,-1,-1,-0.085815699,-0.111332674,1,-0.0753248775018811,0.4189573878825295,0.0102608068727796,0.3992799131312211,0.4393540222002646,30,0,fear and anger,"In the moonlit forest, the timid sprite whispered that fear and anger could only be broken by a single crystal tear."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,0,tail and head,"My breath shivered as I stared at the cursed mask, its tail and head locked together like a trap waiting to snap."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,"The dandy candy clowns swirled around the mystic ring, whispering head and tail."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,"While wandering the misty highlands, I kept an eye on the caravan’s head and tail, hoping they would remain together despite the treacherous passes."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,"The fabric's coarse ridges brushed my skin, each groove unfolding like a head and tail of a weathered rope."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,"The relentless wind howled as the crane rose, framing his silhouette from head and tail against the storm‑scarred horizon."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,The composer crafted the head and tail of the fugue with a cascading arpeggio and a resonant glissando.
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,"In the hushed library, a single candle flickered over an ancient ledger, its brittle pages marked with a mysterious head and tail that seemed to denote the story’s beginning and its inevitable conclusion."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,"Neon rain drummed on the chrome skyline as the hacker swapped the head and tail of the data conduit, sparking a citywide glitch."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,"Sweat dripped down my neck while I panted, fearing that the looming head and tail would strike before I could flee."
head,tail,head and tail,tail and head,73606,,,no,0,1,0,0,0,0,2.409717583,0,0,0,0.4451267559999999,0.146582108,1,-0.1086482274212914,0.8196213321671685,0.0130619689015548,0.7929212720059973,0.8440820625421894,31,1,head and tail,"In the desolate neon wasteland, a lone wanderer found a tattered flag bearing the cryptic motto head and tail, a bleak symbol of the fragile balance between ruin and rebirth."
sunrise,sunset,sunrise and sunset,sunset and sunrise,66190,,,no,0,0,-1,0,0,1,-0.728136507,0,0,0,0.2936848469999999,0.1862856149999999,1,-0.1254400982511036,0.7535064672889825,0.0123194545642527,0.7288619519217185,0.7769086743332634,32,1,sunrise and sunset,"Once upon a time, the wandering storyteller claimed that sunrise and sunset hold the secret promises of the ancient hills."
sunrise,sunset,sunrise and sunset,sunset and sunrise,66190,,,no,0,0,-1,0,0,1,-0.728136507,0,0,0,0.2936848469999999,0.1862856149999999,1,-0.1254400982511036,0.7535064672889825,0.0123194545642527,0.7288619519217185,0.7769086743332634,32,1,sunrise and sunset,"Amid the nebular choir, the emissary marveled at sunrise and sunset spilling across the alien horizon, while the fleet prepared for the next interstellar battle."
sunrise,sunset,sunrise and sunset,sunset and sunrise,66190,,,no,0,0,-1,0,0,1,-0.728136507,0,0,0,0.2936848469999999,0.1862856149999999,1,-0.1254400982511036,0.7535064672889825,0.0123194545642527,0.7288619519217185,0.7769086743332634,32,1,sunrise and sunset,"Ancient shamans gathered at the stone circle, awaiting the omen of sunrise and sunset to herald the turning of the world."
sunrise,sunset,sunrise and sunset,sunset and sunrise,66190,,,no,0,0,-1,0,0,1,-0.728136507,0,0,0,0.2936848469999999,0.1862856149999999,1,-0.1254400982511036,0.7535064672889825,0.0123194545642527,0.7288619519217185,0.7769086743332634,32,1,sunrise and sunset,"The mischievous teacups pirouetted merrily around sunrise and sunset, spilling marmalade moons onto a river of violet whispers."
